ts,agent_id,throttle,steer,brake
25803,0,0.8999999761581421,0.012970460578799248,0.0
25804,0,0.8999999761581421,0.0064878216944634914,0.0
25805,0,0.8999999761581421,-0.0010627254378050566,0.0
25806,0,0.8999999761581421,-0.0015219224151223898,0.0
25807,0,0.8999999761581421,-0.020568570122122765,0.0
25808,0,0.8999999761581421,-0.013146638870239258,0.0
25809,0,0.8999999761581421,-0.00363763771019876,0.0
25810,0,0.8999999761581421,0.002081208163872361,0.0
25811,0,0.8999999761581421,0.0026464497204869986,0.0
25812,0,0.8999999761581421,0.000995007692836225,0.0
25813,0,0.8999999761581421,0.0014278049347922206,0.0
25814,0,0.8999999761581421,0.001419791835360229,0.0
25815,0,0.8999999761581421,0.00015545354108326137,0.0
25816,0,0.8999999761581421,-0.000711695000063628,0.0
25817,0,0.8999999761581421,-0.00026550772599875927,0.0
25818,0,0.8999999761581421,-0.0007233429350890219,0.0
25819,0,0.8999999761581421,0.0003288998268544674,0.0
25820,0,0.8999999761581421,0.0003441406006459147,0.0
25821,0,0.8999999761581421,0.00027535436674952507,0.0
25822,0,0.8999999761581421,-0.0009868096094578505,0.0
25823,0,0.8999999761581421,-0.0004855710139963776,0.0
25824,0,0.8999999761581421,-0.000759134825784713,0.0
25825,0,0.8999999761581421,-0.0009814921068027616,0.0
25826,0,0.8999999761581421,-0.0004897703183814883,0.0
25827,0,0.8999999761581421,0.00035505244159139693,0.0
25828,0,0.8999999761581421,-0.0007395940483547747,0.0
25829,0,0.8999999761581421,-0.0016867369413375854,0.0
25830,0,0.8999999761581421,-0.000960292702075094,0.0
25831,0,0.8999999761581421,-0.0006241483497433364,0.0
25832,0,0.8999999761581421,0.0003643061500042677,0.0
25833,0,0.8999999761581421,-7.710244972258806e-05,0.0
25834,0,0.8999999761581421,-0.00017178789130412042,0.0
25835,0,0.8999999761581421,-0.0005782230873592198,0.0
25836,0,0.8999999761581421,0.0002576179394964129,0.0
25837,0,0.8999999761581421,0.0007817262667231262,0.0
25838,0,0.8999999761581421,-0.0008484923746436834,0.0
25839,0,0.8999999761581421,6.773284985683858e-05,0.0
25840,0,0.8999999761581421,-0.0005091013154014945,0.0
25841,0,0.8999999761581421,-0.0008506881422363222,0.0
25842,0,0.8999999761581421,0.00011788764095399529,0.0
25843,0,0.8999999761581421,-0.0006215073517523706,0.0
25844,0,0.8999999761581421,-0.002330286893993616,0.0
25845,0,0.8999999761581421,-0.0019704285077750683,0.0
25846,0,0.8999999761581421,-0.001962946495041251,0.0
25847,0,0.8999999761581421,-0.0016837000148370862,0.0
25848,0,0.8999999761581421,-0.0016113938763737679,0.0
25849,0,0.8999999761581421,-0.0026157062966376543,0.0
25850,0,0.8999999761581421,-0.001920353271998465,0.0
25851,0,0.8999999761581421,-0.0019699744880199432,0.0
25852,0,0.8999999761581421,-0.0030303471721708775,0.0
25853,0,0.8999999761581421,-0.002630963223055005,0.0
25854,0,0.8999999761581421,-0.0034839813597500324,0.0
25855,0,0.8999999761581421,-0.0026368913240730762,0.0
25856,0,0.8999999761581421,-0.002109112683683634,0.0
25857,0,0.8999999761581421,-0.002751984167844057,0.0
25858,0,0.8999999761581421,-0.0020306266378611326,0.0
25859,0,0.8999999761581421,-0.0026700575836002827,0.0
25860,0,0.8999999761581421,-0.0031808647327125072,0.0
25861,0,0.8999999761581421,-0.0029888509307056665,0.0
25862,0,0.8999999761581421,-0.0021084523759782314,0.0
25863,0,0.8999999761581421,-0.0018084775656461716,0.0
25864,0,0.8999999761581421,-0.0010706449393182993,0.0
25865,0,0.8999999761581421,-0.0013024986255913973,0.0
25866,0,0.8999999761581421,-0.0014166978653520346,0.0
25867,0,0.8999999761581421,-0.0012417639372870326,0.0
25868,0,0.8999999761581421,-0.0020457825157791376,0.0
25869,0,0.8999999761581421,-0.0020939994137734175,0.0
25870,0,0.8999999761581421,-0.0029384412337094545,0.0
25871,0,0.8999999761581421,-0.003267040243372321,0.0
25872,0,0.8999999761581421,-0.0028330159839242697,0.0
25873,0,0.8999999761581421,-0.001979272114112973,0.0
25874,0,0.8999999761581421,-0.0021250953432172537,0.0
25875,0,0.8999999761581421,-0.0012081949971616268,0.0
25876,0,0.8999999761581421,-0.000804832496214658,0.0
25877,0,0.8999999761581421,-0.0012909997021779418,0.0
25878,0,0.8999999761581421,-0.0008012523176148534,0.0
25879,0,0.8999999761581421,-0.0006836052052676678,0.0
25880,0,0.8999999761581421,-0.0006312603363767266,0.0
25881,0,0.8999999761581421,-0.0001297920971410349,0.0
25882,0,0.8999999761581421,-0.0005460124230012298,0.0
25883,0,0.8999999761581421,-0.0012812267523258924,0.0
25884,0,0.8999999761581421,-0.0018421105341985822,0.0
25885,0,0.8999999761581421,-0.001990309916436672,0.0
25886,0,0.8999999761581421,-0.0025407052598893642,0.0
25887,0,0.8999999761581421,-0.0031254631467163563,0.0
25888,0,0.8999999761581421,-0.0038949851877987385,0.0
25889,0,0.8999999761581421,-0.0037761114072054625,0.0
25890,0,0.8999999761581421,-0.0031440341845154762,0.0
25891,0,0.8999999761581421,-0.0037828078493475914,0.0
25892,0,0.8999999761581421,-0.004107967484742403,0.0
25893,0,0.8999999761581421,-0.004767233040183783,0.0
25894,0,0.8999999761581421,-0.005633697845041752,0.0
25895,0,0.8999999761581421,-0.004341043531894684,0.0
25896,0,0.8999999761581421,-0.0038199368864297867,0.0
25897,0,0.8999999761581421,-0.004808531608432531,0.0
25898,0,0.8999999761581421,-0.0038836682215332985,0.0
25899,0,0.8999999761581421,-0.0034169445279985666,0.0
25900,0,0.8999999761581421,-0.0017746539087966084,0.0
25901,0,0.8999999761581421,-0.0010572222527116537,0.0
25902,0,0.8999999761581421,-0.0024790954776108265,0.0
25903,0,0.8999999761581421,-0.0028695203363895416,0.0
25904,0,0.8999999761581421,-0.0016955703031271696,0.0
25905,0,0.8999999761581421,-0.0038876142352819443,0.0
25906,0,0.8999999761581421,-0.003047442529350519,0.0
25907,0,0.8999999761581421,-0.003029466373845935,0.0
25908,0,0.8999999761581421,-0.003257411066442728,0.0
25909,0,0.8999999761581421,-0.003688872791826725,0.0
25910,0,0.8999999761581421,-0.004456672817468643,0.0
25911,0,0.8999999761581421,-0.002269913675263524,0.0
25912,0,0.8999999761581421,-0.002421048702672124,0.0
25913,0,0.8999999761581421,-0.001503542298451066,0.0
25914,0,0.8999999761581421,-0.0003724857815541327,0.0
25915,0,0.8999999761581421,-0.0006644066306762397,0.0
25916,0,0.8999999761581421,-0.0003269184671808034,0.0
25917,0,0.8999999761581421,-0.0009180642082355917,0.0
