ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
25803,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
25804,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
25805,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
25806,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
25807,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
25808,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
25809,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
25810,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
25811,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
25812,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
25813,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
25814,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
25815,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
25816,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
25817,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
25818,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
25819,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
25820,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
25821,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
25822,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
25823,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
25824,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
25825,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
25826,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
25827,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
25828,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
25829,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
25830,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
25831,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
25832,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
25833,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
25834,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
25835,0,5.581888894137341,195.56744384765625,-90.83265686035156,0.0017144393641501665
25836,0,5.581892508051992,195.56744384765625,-90.83265686035156,0.0016865539364516735
25837,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
25838,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
25839,0,5.581900327346283,195.56744384765625,-90.83265686035156,0.001632423372939229
25840,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
25841,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
25842,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
25843,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
25844,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
25845,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
25846,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
25847,0,5.581908514650709,195.56744384765625,-90.83265686035156,0.0015857695834711194
25848,0,5.581908899159369,195.56744384765625,-90.83265686035156,0.0015839386032894254
25849,0,5.58190921353338,195.56744384765625,-90.83265686035156,0.0015824889997020364
25850,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
25851,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
25852,0,5.5819033288176,195.56744384765625,-90.83265686035156,0.0015813064528629184
25853,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
25854,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
25855,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
25856,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
