ts,agent_id,throttle,steer,brake
34097,0,0.8999999761581421,-0.013192232698202133,0.0
34098,0,0.8999999761581421,-0.003670457052066922,0.0
34099,0,0.8999999761581421,-0.00418965145945549,0.0
34100,0,0.8999999761581421,-0.0032856352627277374,0.0
34101,0,0.8999999761581421,9.345809667138383e-05,0.0
34102,0,0.8999999761581421,0.0033649359829723835,0.0
34103,0,0.8999999761581421,0.00910282228142023,0.0
34104,0,0.8999999761581421,0.012566215358674526,0.0
34105,0,0.8999999761581421,0.032684359699487686,0.0
34106,0,0.8999999761581421,0.04697016254067421,0.0
34107,0,0.8999999761581421,0.03870014473795891,0.0
34108,0,0.8999999761581421,0.061568476259708405,0.0
34109,0,0.8999999761581421,0.05807681381702423,0.0
34110,0,0.8999999761581421,0.05286906287074089,0.0
34111,0,0.8999999761581421,0.06040807068347931,0.0
34112,0,0.8999999761581421,0.05179828405380249,0.0
34113,0,0.8999999761581421,0.051128026098012924,0.0
34114,0,0.8999999761581421,0.04843636229634285,0.0
34115,0,0.8999999761581421,0.05543089658021927,0.0
34116,0,0.8999999761581421,0.04303637146949768,0.0
34117,0,0.8999999761581421,0.04399727284908295,0.0
34118,0,0.8999999761581421,0.052499499171972275,0.0
34119,0,0.8999999761581421,0.03872869536280632,0.0
34120,0,0.8999999761581421,0.04020630195736885,0.0
34121,0,0.8999999761581421,0.03477119281888008,0.0
34122,0,0.8999999761581421,0.03744165226817131,0.0
34123,0,0.8999999761581421,0.038275230675935745,0.0
34124,0,0.8999999761581421,0.04422503709793091,0.0
34125,0,0.8999999761581421,0.04308880493044853,0.0
34126,0,0.8999999761581421,0.038592688739299774,0.0
34127,0,0.8999999761581421,0.04672224819660187,0.0
34128,0,0.8999999761581421,0.03438334912061691,0.0
34129,0,0.8999999761581421,0.03507726266980171,0.0
34130,0,0.8999999761581421,0.03812175989151001,0.0
34131,0,0.8999999761581421,0.0406954325735569,0.0
34132,0,0.8999999761581421,0.043780796229839325,0.0
34133,0,0.8999999761581421,0.03579568490386009,0.0
34134,0,0.8999999761581421,0.043427128344774246,0.0
34135,0,0.8999999761581421,0.035152941942214966,0.0
34136,0,0.8999999761581421,0.04108114540576935,0.0
34137,0,0.8999999761581421,0.03536495938897133,0.0
34138,0,0.8999999761581421,0.04426450654864311,0.0
34139,0,0.8999999761581421,0.04655400291085243,0.0
34140,0,0.8999999761581421,0.041146811097860336,0.0
34141,0,0.8999999761581421,0.046258848160505295,0.0
34142,0,0.8999999761581421,0.03802431374788284,0.0
34143,0,0.8999999761581421,0.040600281208753586,0.0
34144,0,0.8999999761581421,0.037882186472415924,0.0
34145,0,0.8999999761581421,0.03637068346142769,0.0
34146,0,0.8999999761581421,0.041135646402835846,0.0
34147,0,0.8999999761581421,0.03649149090051651,0.0
34148,0,0.8999999761581421,0.03888726979494095,0.0
