ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
34097,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
34098,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
34099,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
34100,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
34101,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
34102,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
34103,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
34104,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
34105,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
34106,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
34107,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
34108,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
34109,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
34110,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
34111,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
34112,0,5.581991710519008,195.56744384765625,-90.83265686035156,0.007706718053668737
34113,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
34114,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
34115,0,5.5818941038894065,195.56744384765625,-90.83265686035156,0.004734840244054794
34116,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
34117,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
34118,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
34119,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
34120,0,5.581850665234936,195.56744384765625,-90.83265686035156,0.0026153563521802425
34121,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
34122,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
34123,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
34124,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
34125,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
34126,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
34127,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
34128,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
34129,0,5.58188889394076,195.56744384765625,-90.83265686035156,0.0017144393641501665
34130,0,5.581892507850435,195.56744384765625,-90.83265686035156,0.0016865539364516735
34131,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
34132,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
34133,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
34134,0,5.58190213779374,195.56744384765625,-90.83265686035156,0.0016210937174037099
34135,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
34136,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
34137,0,5.581905921641135,195.56744384765625,-90.83265686035156,0.0015991592081263661
34138,0,5.581906771538084,195.56744384765625,-90.83265686035156,0.0015946197090670466
34139,0,5.581907470548025,195.56744384765625,-90.83265686035156,0.0015909957000985742
34140,0,5.581908044037622,195.56744384765625,-90.83265686035156,0.001588096609339118
34141,0,5.581908514439032,195.56744384765625,-90.83265686035156,0.0015857695834711194
34142,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
34143,0,5.58190921353338,195.56744384765625,-90.83265686035156,0.0015824889997020364
34144,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
34145,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
34146,0,5.58190332903052,195.56744384765625,-90.83265686035156,0.0015813064528629184
34147,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
34148,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
34149,0,5.581903606142975,195.56744384765625,-90.83265686035156,0.0015813064528629184
34150,0,5.581903694596281,195.56744384765625,-90.83265686035156,0.0015813064528629184
34151,0,5.581903776539565,195.56744384765625,-90.83265686035156,0.0015813064528629184
34152,0,5.581903850875037,195.56744384765625,-90.83265686035156,0.0015813064528629184
34153,0,5.581903916909861,195.56744384765625,-90.83265686035156,0.0015813064528629184
34154,0,5.581903975318798,195.56744384765625,-90.83265686035156,0.0015813064528629184
34155,0,5.581904026094546,195.56744384765625,-90.83265686035156,0.0015813064528629184
34156,0,5.5819040698721105,195.56744384765625,-90.83265686035156,0.0015813064528629184
34157,0,5.581904107309342,195.56744384765625,-90.83265686035156,0.0015813064528629184
34158,0,5.581904139706929,195.56744384765625,-90.83265686035156,0.0015813064528629184
34159,0,5.581904167318881,195.56744384765625,-90.83265686035156,0.0015813064528629184
34160,0,5.581904190528102,195.56744384765625,-90.83265686035156,0.0015813064528629184
34161,0,5.581904209803607,195.56744384765625,-90.83265686035156,0.0015813064528629184
34162,0,5.581904209803607,195.56744384765625,-90.83265686035156,0.0015813064528629184
34163,0,5.581904218789548,195.56744384765625,-90.83265686035156,0.0015813064528629184
34164,0,5.581904226684702,195.56744384765625,-90.83265686035156,0.0015813064528629184
34165,0,5.5819042350081425,195.56744384765625,-90.83265686035156,0.0015813064528629184
34166,0,5.581904243331961,195.56744384765625,-90.83265686035156,0.0015813064528629184
34167,0,5.581904251228166,195.56744384765625,-90.83265686035156,0.0015813064528629184
34168,0,5.581904258675304,195.56744384765625,-90.83265686035156,0.0015813064528629184
34169,0,5.581904265031289,195.56744384765625,-90.83265686035156,0.0015813064528629184
34170,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
34171,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
34172,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
34173,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
