ts,agent_id,throttle,steer,brake
16797,0,0.8999999761581421,0.003828258952125907,0.0
16798,0,0.8999999761581421,0.004891062621027231,0.0
16799,0,0.8999999761581421,0.003310927888378501,0.0
16800,0,0.8999999761581421,0.002902419539168477,0.0
16801,0,0.8999999761581421,0.0029341578483581543,0.0
16802,0,0.8999999761581421,0.0032834091689437628,0.0
16803,0,0.8999999761581421,0.0024868620093911886,0.0
16804,0,0.8999999761581421,0.0032780691981315613,0.0
16805,0,0.8999999761581421,0.003534314688295126,0.0
16806,0,0.8999999761581421,0.003280817298218608,0.0
16807,0,0.8999999761581421,0.0028235868085175753,0.0
16808,0,0.8999999761581421,0.0027701999060809612,0.0
16809,0,0.8999999761581421,0.002901898231357336,0.0
16810,0,0.8999999761581421,0.0026093136984854937,0.0
16811,0,0.8999999761581421,0.0025388398207724094,0.0
16812,0,0.8999999761581421,0.0024899551644921303,0.0
16813,0,0.8999999761581421,0.0024783476255834103,0.0
16814,0,0.8999999761581421,0.0024535590782761574,0.0
16815,0,0.8999999761581421,0.0024668192490935326,0.0
16816,0,0.8999999761581421,0.00242974772118032,0.0
16817,0,0.8999999761581421,0.0024472966324537992,0.0
16818,0,0.8999999761581421,0.002479124814271927,0.0
16819,0,0.8999999761581421,0.0025338383857160807,0.0
16820,0,0.8999999761581421,0.0023581625428050756,0.0
16821,0,0.8999999761581421,0.002543994225561619,0.0
16822,0,0.8999999761581421,0.002428539330139756,0.0
16823,0,0.8999999761581421,0.002409671898931265,0.0
16824,0,0.8999999761581421,0.002417003968730569,0.0
16825,0,0.8999999761581421,0.002482181880623102,0.0
16826,0,0.8999999761581421,0.0023744890931993723,0.0
16827,0,0.8999999761581421,0.0023291034158319235,0.0
16828,0,0.8999999761581421,0.002440765267238021,0.0
16829,0,0.8999999761581421,0.0024348238948732615,0.0
16830,0,0.8999999761581421,0.0024028366897255182,0.0
16831,0,0.8999999761581421,0.0025182662066072226,0.0
16832,0,0.8999999761581421,0.0024190430995076895,0.0
16833,0,0.8999999761581421,0.0024098132271319628,0.0
16834,0,0.8999999761581421,0.002434777095913887,0.0
16835,0,0.8999999761581421,0.002451026812195778,0.0
16836,0,0.8999999761581421,0.0023656231351196766,0.0
16837,0,0.8999999761581421,0.0024961025919765234,0.0
16838,0,0.8999999761581421,0.0024088057689368725,0.0
16839,0,0.8999999761581421,0.0022910304833203554,0.0
16840,0,0.8999999761581421,0.00224877567961812,0.0
16841,0,0.8999999761581421,0.0022997616324573755,0.0
16842,0,0.8999999761581421,0.002302665961906314,0.0
16843,0,0.8999999761581421,0.0022998570930212736,0.0
16844,0,0.8999999761581421,0.002233755076304078,0.0
16845,0,0.8999999761581421,0.0022263270802795887,0.0
16846,0,0.8999999761581421,0.0021607261151075363,0.0
16847,0,0.8999999761581421,0.0020740979816764593,0.0
16848,0,0.8999999761581421,0.0022247848100960255,0.0
16849,0,0.8999999761581421,0.002028214745223522,0.0
