ts,agent_id,x,y,z,v
16797,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
16798,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
16799,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
16800,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
16801,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
16802,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
16803,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
16804,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
16805,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.645111830392129e-08
16806,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.50012339050223e-08
16807,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.0658239905555525e-08
16808,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.344261502249163e-08
16809,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028597999734371093
16810,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011593990006931068
16811,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.000483473583252149
16812,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013374673724939447
16813,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.48434061916872e-05
16814,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012737041047305883
16815,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016161011545398222
16816,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016965383378015142
16817,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016429619305267918
16818,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015276583363959054
16819,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013922502348615856
16820,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.0001243157919142602
16821,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011045091808406315
16822,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.756950878092645e-05
16823,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.585592461185087e-05
16824,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.502167704421148e-05
16825,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.556294591800281e-05
16826,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.715805155285342e-05
16827,0,192.36245727539062,-86.2626724243164,0.02796676568686962,4.991465875256677e-05
16828,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.352168240396148e-05
16829,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.859601440591725e-05
16830,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.344149884110539e-05
16831,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9133602192659227e-05
16832,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5414472332128428e-05
16833,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.2084686804948228e-05
16834,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.855994346019917e-05
16835,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6810639325529383e-05
16836,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.40810955702898e-05
16837,0,192.36245727539062,-86.2626724243164,0.03285682573914528,1.2275385446104786e-05
16838,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.1264579896814803e-05
16839,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.431194534894204e-06
16840,0,192.36245727539062,-86.2626724243164,0.033222541213035583,8.367106949903811e-06
