ts,agent_id,x,y,z,v
25803,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
25804,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
25805,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
25806,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
25807,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
25808,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
25809,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
25810,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
25811,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.691714920049114e-08
25812,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.494939438853067e-08
25813,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.062435388827805e-08
25814,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.335495661727085e-08
25815,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028604682765468175
25816,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011602512778181558
25817,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00048441081345227327
25818,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013426093968643316
25819,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.472690352149979e-05
25820,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012746174442598512
25821,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016177184837236493
25822,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016984836318161128
25823,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016466292407023053
25824,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015326446842708522
25825,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013952078132599806
25826,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012446621939322017
25827,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011104168784613127
25828,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.778989666696151e-05
25829,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.593440820664635e-05
25830,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.518822471474704e-05
25831,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.590891266719485e-05
25832,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.7485590154345446e-05
25833,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.023178528947967e-05
25834,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.362395236159346e-05
25835,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.8412352909780085e-05
25836,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.34557355190238e-05
25837,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.921656936246024e-05
25838,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.5443406819603927e-05
25839,0,192.36245727539062,-86.2626724243164,0.03187461942434311,2.227594699094763e-05
25840,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8547094169111498e-05
25841,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6895382638658405e-05
25842,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4614205323468672e-05
25843,0,192.36245727539062,-86.2626724243164,0.03285682573914528,1.2729801007381856e-05
25844,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.1344881987091314e-05
25845,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.684668245431367e-06
25846,0,192.36245727539062,-86.2626724243164,0.03322257846593857,7.955716406513498e-06
25847,0,192.36245727539062,-86.2626724243164,0.033303145319223404,7.0138314701947885e-06
25848,0,192.36245727539062,-86.2626724243164,0.03336891159415245,5.53447296633311e-06
25849,0,192.36245727539062,-86.2626724243164,0.033422622829675674,4.780481981350011e-06
25850,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.533882467659178e-06
25851,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.065357642252434e-07
25852,0,192.36245727539062,-86.26268005371094,0.03348476439714432,3.2455148685669587e-07
25853,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.800043383430315e-07
25854,0,192.36245727539062,-86.26268005371094,0.033516958355903625,4.1235629280530045e-07
25855,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.4488826408907897e-07
25856,0,192.36245727539062,-86.26268005371094,0.03354877233505249,3.6076867170772744e-07
25857,0,192.36245727539062,-86.26268005371094,0.0335630401968956,2.528921929047534e-07
