ts,agent_id,x,y,z,v
27897,0,192.8964385986328,-40.86638641357422,0.03391632065176964,9.222305619190019
27898,0,192.8988800048828,-40.635826110839844,0.03391258046030998,9.223122492273072
27899,0,192.90138244628906,-40.40524673461914,0.03390949219465256,9.223611203548527
27900,0,192.90391540527344,-40.17466354370117,0.033907126635313034,9.22386115649543
27901,0,192.90647888183594,-39.9440803527832,0.033905256539583206,9.224088780098347
27902,0,192.90914916992188,-39.71348571777344,0.03390361741185188,9.224530212734603
27903,0,192.9119110107422,-39.482879638671875,0.03390224277973175,9.22492729692298
27904,0,192.91470336914062,-39.25226974487305,0.03390106186270714,9.225036089977072
27905,0,192.91749572753906,-39.021671295166016,0.03390060365200043,9.224433122169415
27906,0,192.9202423095703,-38.79108810424805,0.03390056639909744,9.223878619760981
27907,0,192.92295837402344,-38.56051254272461,0.033900488168001175,9.223684377327904
27908,0,192.92572021484375,-38.32993698120117,0.033900413662195206,9.223462011093774
27909,0,192.92843627929688,-38.09938430786133,0.03390060365200043,9.222486008130808
27910,0,192.9310302734375,-37.86886215209961,0.03390113636851311,9.221184371123416
27911,0,192.93360900878906,-37.63837432861328,0.0339021310210228,9.219607143057727
27912,0,192.93612670898438,-37.40792465209961,0.03390312194824219,9.218282708907136
27913,0,192.93862915039062,-37.177494049072266,0.03390369191765785,9.217678914372462
27914,0,192.94114685058594,-36.94707489013672,0.03390384465456009,9.217415263301726
27915,0,192.9436798095703,-36.71664810180664,0.03390365466475487,9.217606213941657
27916,0,192.94618225097656,-36.486209869384766,0.033902738243341446,9.21826876719455
27917,0,192.94869995117188,-36.255741119384766,0.03390144184231758,9.219567669598522
27918,0,192.95114135742188,-36.025230407714844,0.033899612724781036,9.221362164194508
27919,0,192.9534912109375,-35.79467010498047,0.03389747440814972,9.223519678968222
27920,0,192.95578002929688,-35.56404113769531,0.03389503434300423,9.226152986974974
27921,0,192.95803833007812,-35.33333969116211,0.033892400562763214,9.229143643757196
27922,0,192.9602813720703,-35.102561950683594,0.033889465034008026,9.232488266542424
27923,0,192.9624786376953,-34.87168502807617,0.03388664126396179,9.236249563749992
27924,0,192.96470642089844,-34.640708923339844,0.033883512020111084,9.240366551508465
27925,0,192.96694946289062,-34.409629821777344,0.03388042375445366,9.244662278681439
27926,0,192.96923828125,-34.17844009399414,0.03387763723731041,9.24900940498908
27927,0,192.9715576171875,-33.9471435546875,0.033875007182359695,9.253137657737236
27928,0,192.9739227294922,-33.71575927734375,0.03387279435992241,9.256827289872065
27929,0,192.9763641357422,-33.484291076660156,0.03387138247489929,9.259929110613639
27930,0,192.9788360595703,-33.25275421142578,0.03387073427438736,9.262596852702247
27931,0,192.9814453125,-33.021156311035156,0.03387054428458214,9.265075965332295
27932,0,192.9840545654297,-32.78950119018555,0.03387061879038811,9.26747993216305
27933,0,192.98683166503906,-32.55778503417969,0.03387107700109482,9.2698425072453
27934,0,192.98974609375,-32.326019287109375,0.03387146070599556,9.272022467644252
27935,0,192.99270629882812,-32.09420394897461,0.03387218341231346,9.273681376875679
