ts,agent_id,throttle,steer,brake
27578,0,0.8999999761581421,-0.024493170902132988,0.0
27579,0,0.8999999761581421,0.001432402990758419,0.0
27580,0,0.8999999761581421,-0.005323292221873999,0.0
27581,0,0.8999999761581421,-0.004994574002921581,0.0
27582,0,0.8999999761581421,0.00022534193703904748,0.0
27583,0,0.8999999761581421,-0.001815623021684587,0.0
27584,0,0.8999999761581421,0.00021849646873306483,0.0
27585,0,0.8999999761581421,0.002713393187150359,0.0
27586,0,0.8999999761581421,0.0024240787606686354,0.0
27587,0,0.8999999761581421,0.0024331295862793922,0.0
27588,0,0.8999999761581421,0.002647965680807829,0.0
27589,0,0.8999999761581421,0.002762511605396867,0.0
27590,0,0.8999999761581421,0.0028806719928979874,0.0
27591,0,0.8999999761581421,0.0026871124282479286,0.0
27592,0,0.8999999761581421,0.0028350993525236845,0.0
27593,0,0.8999999761581421,0.002777957124635577,0.0
27594,0,0.8999999761581421,0.003037788439542055,0.0
27595,0,0.8999999761581421,0.003090168349444866,0.0
27596,0,0.8999999761581421,0.003016895614564419,0.0
27597,0,0.8999999761581421,0.003324141027405858,0.0
27598,0,0.8999999761581421,0.003365818876773119,0.0
27599,0,0.8999999761581421,0.0030767093412578106,0.0
27600,0,0.8999999761581421,0.0032617244869470596,0.0
27601,0,0.8999999761581421,0.0032802224159240723,0.0
27602,0,0.8999999761581421,0.0031168877612799406,0.0
27603,0,0.8999999761581421,0.00291222776286304,0.0
27604,0,0.8999999761581421,0.003158013103529811,0.0
27605,0,0.8999999761581421,0.0031078674364835024,0.0
27606,0,0.8999999761581421,0.0030604000203311443,0.0
27607,0,0.8999999761581421,0.0029747802764177322,0.0
27608,0,0.8999999761581421,0.0031588803976774216,0.0
27609,0,0.8999999761581421,0.002932924311608076,0.0
27610,0,0.8999999761581421,0.002628681715577841,0.0
27611,0,0.8999999761581421,0.0028696672525256872,0.0
27612,0,0.8999999761581421,0.002633781870827079,0.0
27613,0,0.8999999761581421,0.0026437321212142706,0.0
27614,0,0.8999999761581421,0.0025105883833020926,0.0
27615,0,0.8999999761581421,0.002761649899184704,0.0
27616,0,0.8999999761581421,0.0029181363061070442,0.0
27617,0,0.8999999761581421,0.0026441526133567095,0.0
27618,0,0.8999999761581421,0.0030547038186341524,0.0
27619,0,0.8999999761581421,0.002998966723680496,0.0
27620,0,0.8999999761581421,0.002920085098594427,0.0
27621,0,0.8999999761581421,0.0030141440220177174,0.0
27622,0,0.8999999761581421,0.003114330116659403,0.0
27623,0,0.8999999761581421,0.003148684510961175,0.0
27624,0,0.8999999761581421,0.0032095101196318865,0.0
